date,txCount,marketcap,price,exchangeVolume,generatedCoins,fees,activeAddresses,medianTxValue,medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2017-02-02,16877,119280840.220588,17.76,4621750,31089.53125,8.6439541185,2424,1.3756799236925,0.00042,14510224238487.4,9878,5367565,5883
2017-02-03,17186,120714663,17.76,4659540,31502.5,9.07773488773885,2456,1.3920583354869,0.00042,14090209635981.1,10059,5450331,5957
2017-02-04,16818,120726153.093525,17.74,4757220,31574.21875,8.51989571343955,2388,1.390941428,0.00042,13926748351079.7,9909,5404164,5979
2017-02-05,16046,122956520,17.74,4810060,31684.53125,8.05549041734552,2379,1.42223718758048,0.00042,14334588452624.3,10072,5334852,5993
2017-02-06,18188,123421505.972789,17.73,4837510,32457.5,9.38074093325583,2766,1.43365810639621,0.00042,15182222704845.3,10914,5680479,6113
2017-02-07,19736,131247628.29932,17.7,4968780,31653.28125,10.4746437072956,2758,1.51233260196684,0.00042,15358105277998,11464,5773720,5965
2017-02-08,19750,131634810.17931,17.68,5087980,32129.6875,10.3789043423531,2774,1.51090396280131,0.00042,15167023937092,11457,5824810,6009
2017-02-09,21373,129728005.700787,17.63,5163570,31035.78125,10.7054935940269,3448,1.4874241728,0.00042,14733432549381.7,12125,5977854,5878
2017-02-10,19840,112568493.087302,17.62,5216010,31612.1875,10.2064255817538,2800,1.29862667493606,0.00042,14021656691125.7,11438,5765547,5986
2017-02-11,20300,111412643.66129,17.6,5287300,31726.5625,10.4407409455505,2585,1.28558661262201,0.00042,13865004240948.8,11642,5825239,6021
2017-02-12,20467,109707493.853659,17.58,5508620,31499.84375,10.7095249639434,2715,1.26752731596615,0.00042,13599344392927.5,11789,5848160,5996
2017-02-13,21286,109540995.806723,17.55,5549740,31964.84375,10.952306007246,2915,1.25590062793748,0.00042,13479658395329,12239,5977030,6034
2017-02-14,21924,106427581.44,17.54,5603160,31624.6875,11.3246949967867,2807,1.2224187059904,0.00042,13348238293812.3,12335,6022733,5941
2017-02-15,21094,111246307.539683,17.53,5842940,32185.46875,10.9147865225354,2673,1.27404691994109,0.00042,13015506265519.5,11799,5982658,6096
2017-02-16,20833,111588702.241935,17.5,5906800,31729.0625,10.7400221327683,2561,1.28542379197145,0.00042,13161768114891,11619,5918592,5974
2017-02-17,21042,109373277,17.5,6098980,32285.46875,10.89144131511,2486,1.2537784540449,0.00042,13043393218676.3,11644,6009308,6029
2017-02-18,21090,109462257.04918,17.45,6100770,32144.0625,10.9687210588458,2520,1.25206035233129,0.00042,12929433470878.8,11624,6002002,6043
2017-02-19,21186,108831634,17.44,6137310,31712.34375,10.8682707688309,2526,1.24426617610952,0.00042,13228782554299.7,11764,5913019,6046
2017-02-20,21555,108963092,17.43,6186480,31764.375,11.1093637611529,2485,1.241843734,0.00042,13332132087570.4,11835,5969779,6067
2017-02-21,18222,108931644.33871,17.42,6191350,31940.15625,9.09298814434446,2595,1.2458101762251,0.00042,13645917372856.3,11840,5634290,6085
2017-02-22,22106,110698188.991736,17.41,6251250,31908.90625,11.5525224264566,2633,1.261637758057,0.00042,13660164127657.5,12138,6060584,6078
2017-02-23,22479,108078159.073771,17.39,6273250,31950,11.5706801742788,2697,1.23213367321912,0.00042,13598219132213.4,12382,6101155,6107
2017-02-24,22082,109537294.214876,17.35,6289800,31741.875,11.5107751946315,2726,1.2593115714179,0.00042,13320181853956.3,12433,6060819,5994
2017-02-25,21229,108051168,17.35,6292880,31980.625,11.3491566353411,2630,1.23412027898171,0.00042,13279792907693.7,11677,6017142,6035
2017-02-26,21259,107810143.32,17.33,6321790,32132.03125,10.9772058081697,2625,1.2341690603,0.00042,13318641366295.3,11643,5991452,6098
2017-02-27,21323,111919410.569106,17.21,6325890,31577.96875,11.0435259685901,2612,1.275126625,0.00042,13086280388056.4,11604,5946077,5953
2017-02-28,21161,110448160,17.19,6335860,32092.03125,10.9937767976617,2708,1.2648965092,0.00042,12229938057264.9,11562,5979304,6056
2017-03-01,21675,110746393.742857,17.17,6790520,32502.65625,11.067485425731,3383,1.26257135959607,0.00042,12322623292556.4,11642,6308494,6110
2017-03-02,22199,125411260.882353,17.13,6841360,31342.5,10.7719353376655,4988,1.43106336277876,0.00042,12024205811344.7,12046,8825784,5887
2017-03-03,20151,122403063.854167,17.11,6855690,32142.8125,10.1442736568771,3194,1.41401407544182,0.00042,11629938261031,11161,6205123,6095
2017-03-04,21310,129009388.531469,17,6984970,32266.875,11.0823248100585,2806,1.48379280965846,0.00042,11754635965108.8,11383,5992919,6154
2017-03-05,20562,127738696.8,16.97,6985300,31561.09375,10.6125340984973,2480,1.46873457445,0.00042,12343784829904.9,10885,5813539,6054
2017-03-06,19652,125253761.818182,16.96,7125770,31675.46875,8.94161364158386,4729,1.43581914197464,0.00042,12176122435115.5,12191,8993399,6060
2017-03-07,21546,128343462.379562,16.93,7173020,31839.6875,11.1167344005429,2654,1.46605074728723,0.00042,12272185962228.5,11301,6162756,6078
2017-03-08,21193,122323846.325581,16.93,7221650,32312.96875,11.128935439498,2669,1.4061083913,0.00042,13011433904205.9,11290,5991207,6193
2017-03-09,20726,115979780.795455,16.91,7279450,31394.53125,10.6910178304667,2661,1.32410807240482,0.00042,13139645023129.5,11072,5966855,6016
2017-03-10,21691,118900091.961538,16.84,7282060,32039.0625,12.3094392717249,3299,1.36624246173558,0.00042,12684354894183.8,12111,6922743,6043
2017-03-11,21248,116876099.637681,16.83,7339060,31926.875,27.8044980448122,2659,1.33697944078314,0.00042,12065839344073.8,11353,5973335,5992
2017-03-12,21715,124965738.725352,16.77,7542960,32590,11.3331576684194,2778,1.43261868778126,0.00042,12238352280582.1,11665,6118328,6146
2017-03-13,19988,127212310.193939,16.75,8164640,30674.53125,10.4306913291721,3126,1.46682107756767,0.00042,11912876823818.3,10850,5671278,5860
2017-03-14,19815,148495984,16.74,9267590,30024.0625,10.2734173766888,2847,1.705652355,0.00042,11364946170416,10789,5566709,5780
2017-03-15,20327,149101320.811111,16.73,9308400,30455.625,44.2547962978819,2918,1.717730567,0.00042,11297680840894.7,11058,5683256,5847
2017-03-16,20721,162770522.117371,16.68,9500860,29468.59375,13.9717579373687,3770,1.88107593367683,0.00042,10745170683700.7,11596,5675174,5678
2017-03-17,22700,187246627.832461,16.66,9504840,29808.4375,13.8394178204881,3781,2.18053242510524,0.00042,9196485199507.39,13005,5948942,5730
2017-03-18,20011,171376819.541176,16.59,9565220,30873.90625,10.413316458868,2950,1.99825026968301,0.00042,9316774362068.38,11457,5686630,5947
2017-03-19,20372,153848216.390625,16.59,9605480,30171.71875,10.9620542905801,2774,1.77140495103571,0.00042,9573835129684.67,11354,5675490,5807
2017-03-20,19976,173617749.338462,16.56,9722960,29859.6875,10.6288592125621,2694,1.99180960880355,0.00042,9530959413875.95,11002,5615774,5753
2017-03-21,21329,175048953.765432,16.56,10061600,31623.28125,11.1400959386878,3434,2.02924870704463,0.00042,9937441465379.3,12155,5943758,6067
2017-03-22,23226,218694668.175,16.54,10883300,30919.21875,13.0651779628845,3991,2.5356396087,0.00042,12751357931488.2,13214,6120396,5930
2017-03-23,21245,215088749.257642,16.52,10892200,30528.4375,12.6144232168251,3647,2.46926185825474,0.00042,11619194970502.5,11852,5906278,5875
2017-03-24,21740,206424177.53112,16.52,12008300,30482.1875,20.084811398402,3529,2.37848824641936,0.00042,11233006347365,12100,5913091,5839
2017-03-25,21002,218055554.122807,16.5,12069800,30251.09375,11.1208504236205,3162,2.50195574338081,0.00042,10867647693497.4,11573,5740553,5810
2017-03-26,21130,205499177.454545,16.49,12663500,30502.96875,10.9787155294128,2952,2.35513374550877,0.00042,10574227140306.9,11456,5786709,5892
2017-03-27,21658,213134084.093897,16.48,13501800,30000.625,12.9367304845118,3266,2.42921287053641,0.000441,10624734941720.7,11456,5955534,5770
2017-03-28,21931,192704054.907489,16.47,15418800,30524.0625,11.4767722878899,3122,2.203514665,0.00042,10458285473273.1,11837,5921406,5872
2017-03-29,21851,204458321.296137,16.46,15781200,30904.84375,11.4996751755868,3069,2.3374550703,0.00042,10637507031270.5,11915,5950138,5926
2017-03-30,22001,210233270.310954,16.46,17227400,30923.59375,11.3984492349056,3506,2.4025846959,0.00042,10958829073599.3,12127,5953596,5953
2017-03-31,25701,252511861.766784,16.43,17263000,32158.28125,13.3837462090844,4506,2.886054024,0.00042,13336592841180.7,14246,6523221,6186
2017-04-01,23609,254189913.021739,16.4,17769300,30229.0625,12.3400309031644,3931,2.89656928909412,0.00042,13989351803323.4,13077,6076279,5807
2017-04-02,22235,248806792.708333,16.37,17991900,30725.625,11.4993970151715,3735,2.834561455,0.00042,13573630620964.9,12350,5941065,5940
2017-04-03,22535,239614391.25,16.36,18365500,30946.09375,11.60996815469,3678,2.733323579,0.00042,13896001202366.7,12513,5988912,5959
2017-04-04,21279,235397908.988764,16.36,18414400,31118.59375,11.0696766400469,3294,2.667283398,0.00042,14644476665821,11667,5877585,5972
2017-04-05,20990,242037875.782609,16.33,18424100,30728.28125,11.6843125885865,3452,2.74314227064177,0.00042,14458514747570,11504,5822140,5916
2017-04-06,22106,248300256.156716,16.25,18961900,31049.375,11.4671022277147,3762,2.825124665,0.00042,15557618465839.6,12166,5950455,5985
2017-04-07,24051,241684451.725275,16.25,18969200,30501.5625,25.201925754107,3679,2.71648791749357,0.00060832,15324278807957.4,11880,6690301,5877
2017-04-08,22343,244842360.654412,16.24,19379700,31041.875,11.6239579225475,3714,2.78788205569938,0.00042,15448732704476.4,12274,5975419,5975
2017-04-09,22360,246603981.272727,16.23,19426400,31056.25,12.4699284245016,3611,2.79226395126956,0.00042,15450191480188,12132,6039500,5989
2017-04-10,22677,239308406.953846,16.22,19609300,30151.5625,12.3930239056246,3702,2.7153327432,0.00042,15524364900364.2,12405,5979504,5836
2017-04-11,21825,235094761.732283,16.18,19648600,30683.28125,11.261730690444,3473,2.681103516,0.00042,15411325560436.4,12339,5863135,5938
2017-04-12,23172,230032020.977099,16.16,20081700,30775.15625,12.2456521288755,3636,2.62226096123523,0.00042,15597545887663.5,12705,6046465,5944
2017-04-13,23048,237871517,16.15,20082200,30304.84375,12.0863989938038,3672,2.71256678052094,0.00042,15283295207422.8,12731,5967839,5864
2017-04-14,21051,238831752.477273,16.15,20132500,31231.5625,11.2314087609407,3716,2.71897366357629,0.00042,14736361325842.2,11617,5847926,6017
2017-04-15,21079,239303207.820896,16.13,20254400,30295.625,11.0691392735144,3381,2.72617290977022,0.00042,15401272368892.4,11679,5744558,5869
2017-04-16,21363,242656586.114068,16.12,20451400,31198.59375,11.067128339489,3195,2.76464265172,0.00042,15579668026192.4,11848,5865565,6062
2017-04-17,21280,238268234.870229,16.12,20745500,30332.65625,11.0105866622204,3408,2.71094722827882,0.00042,15417931063018.7,11816,5767876,5880
2017-04-18,22379,237208894.574394,16.11,21112300,31484.0625,11.6901526163005,3910,2.70942990688745,0.00042,15699377690578.4,12553,6030851,6088
2017-04-19,22935,262895241.133758,16.11,21455000,31435,11.9629003863424,4155,2.98382515415712,0.00042,17041158554407.8,12879,6092252,6073
2017-04-20,24665,286081638.201219,16.09,21480300,31652.1875,12.8887480876415,4740,3.25896695347747,0.00042,19044779641640.7,13990,6324893,6106
2017-04-21,24056,298300650.012579,16.09,21540100,30630,12.6732568358608,4535,3.38232885177795,0.00042,20461338876538.4,13580,6143634,5932
2017-04-22,23012,289250984.544892,16.08,22364100,31293.28125,12.0502637471962,4172,3.27763564964526,0.00042,20131763275575.8,12759,6108119,6013
2017-04-23,23206,293630177.531073,16.08,22874700,31097.8125,15.7628331703889,4295,3.34429861385676,0.00042,21026555789704.7,12980,6071603,6023
2017-04-24,25194,324729782.740741,16.08,23010900,32274.21875,13.3751370235004,5676,3.77822787195,0.00042,23621762677135.5,14874,6411881,6211
2017-04-25,25246,368725062.272727,16.06,23612300,30685,16.5687922438388,5410,4.24962935305308,0.00042,24583534091941.4,14166,6236242,5913
2017-04-26,25635,361292565.860566,15.99,24204100,31734.375,13.4670238145022,5869,4.2332330732,0.00042,24845936876215.2,14557,6393504,6112
2017-04-27,27429,418700174.989899,15.96,24881200,31190.15625,14.737191014236,6687,4.99091248600358,0.00042,27405307157419.8,15660,6570273,6004
2017-04-28,29065,451449936.818182,15.89,25045400,30090.78125,18.1160661353056,5943,5.253153939,0.00060832,24935524200797.6,14141,6877032,5814
2017-04-29,23685,444592281.151292,15.87,25077400,31640.15625,12.5523586316071,5706,5.3469451424,0.00042,24223369601408,13390,6179152,6067
2017-04-30,27576,495780857.079755,15.87,25195800,31943.4375,15.0076975089653,6809,6.06993559266281,0.00042,26636262524668,15837,6707346,6142
2017-05-01,29397,591594303.480406,15.84,25582600,31654.53125,15.5904142652056,8030,7.3641675646,0.00042,28591429628405.1,17045,6840426,6069
2017-05-02,28255,633711803.389058,15.82,26552900,31396.40625,15.0893872664703,7290,7.74026695529352,0.00042,29027418425768.7,16186,6685542,6008
2017-05-03,28487,596592080.023988,15.81,27241200,31213.125,15.0228223197121,7131,6.73685073,0.00042,28583818909829.7,16188,6677237,5944
2017-05-04,29753,609094215.792923,15.8,27727300,31068.4375,15.7244779948129,7600,6.8879054316,0.00042,27756003514036.2,17118,6817486,5941
2017-05-05,28922,701703042.549801,15.8,27818000,31761.71875,15.2440971100155,7287,7.90276237032069,0.00042,27284256023872,16458,6804637,6077
2017-05-06,27531,689902045.213205,15.79,28250900,31437.03125,14.4170882869156,6409,7.72658918257154,0.00042,27575592574550.7,15489,6606373,5999
2017-05-07,28806,666665522.936798,15.73,28608500,31612.1875,17.620093279034,6860,7.4585875898682,0.00042,27535363917128.9,16125,7192404,6038
2017-05-08,31969,650286760.932433,15.68,28722600,31206.25,19.128304778405,7644,7.2931388112,0.000441,28058297384739.5,17073,7770461,5978
2017-05-09,28734,609472272.717391,15.59,29110500,31416.875,16.1089374687026,7278,6.91279315108811,0.00042,28523515486625.8,16597,7299639,6035
2017-05-10,29038,588000663.757576,15.57,29167500,31116.25,42.7936252750121,7145,6.58149171199841,0.00042,27569207818773.7,16172,7303990,5946
2017-05-11,27222,606195296.098765,15.55,29290700,31507.03125,14.4570041131275,6224,6.7813812821367,0.00042,27755298159470.5,15345,6729644,6062
2017-05-12,27825,593292100.201893,15.51,29682700,31360.78125,14.4266657881493,6090,6.7052659248,0.00042,27869517670193.4,14947,6627512,6009
2017-05-13,25471,579982516.949511,15.5,30011800,30965.3125,13.8116073065528,5509,6.46448580656477,0.00042,27249352791148.3,14367,6825396,5941
2017-05-14,18749,564983067.915081,15.49,30320700,32251.09375,9.54258335110661,5357,6.32864702892104,0.00042,28205795464600.8,13445,6009204,6188
2017-05-15,25854,625981714.085803,15.43,31153900,30879.21875,14.1373324803761,6963,7.12378552082717,0.00042,29128163608909.2,14729,6863146,5915
2017-05-16,24740,585511829.252396,15.4,31552400,31466.40625,13.6392427676939,6404,6.57051671869604,0.00042,28851318599043.8,14200,6824220,6025
2017-05-17,25285,572155312.512648,15.4,31855800,30932.96875,14.2235932685204,6897,6.4367018352,0.00042,28553068898598.6,14626,6855852,5941
2017-05-18,29469,543133022.216939,15.37,32447800,31495.625,22.012822118822,7501,6.14321614276829,0.00042,28869748127054,17458,7977730,6017
2017-05-19,30521,616997294.538173,15.36,34197100,31268.4375,17.1018050839575,8181,7.11851174264919,0.00042,28656870529371.1,18819,7201503,5980
2017-05-20,26019,733531539.078273,15.34,34371500,31259.21875,13.9576663308491,6613,8.2416830824,0.00042,27587734541711.1,15431,6498848,5962
2017-05-21,26580,678797147.230851,15.33,35759200,31146.5625,14.053481816654,7096,7.66126421377258,0.00042,27288305289084.6,15409,6478769,5952
2017-05-22,31772,826927051.818182,15.32,36206300,31543.59375,17.0430468709925,9002,10.3087985419522,0.00042,26213826406358.9,19986,7174901,5971
2017-05-23,28922,916390004.059464,15.31,36329100,32206.71875,15.5622482281753,8249,10.4905279300273,0.00042,26514222874193.6,17468,6906964,6108
2017-05-24,43966,1105252709.2973,15.31,36422500,34417.34375,25.059723097052,14268,27.4353698682869,0.00042,35046663224653.5,30775,8984478,6536
2017-05-25,45696,1768226872.79878,15.3,37797400,32688.28125,27.9998213135587,15909,40.6547954619,0.00042,45408508188228.5,32473,9374558,6202
2017-05-26,36363,1517299886.65358,15.28,38300200,31130.78125,21.9428253257211,11874,17.2627347396,0.00042,42016574581001,22301,8042260,5917
2017-05-27,33897,1285187780.55843,15.28,38370000,31561.40625,18.3267337099819,11235,14.357212954,0.00042,41380831133700.3,19895,7398163,6056
2017-05-28,34206,1524769313.91445,15.27,38425100,31736.25,20.8251606306806,10372,17.2614852490781,0.00042,45640363158485.3,20907,7513454,6101
2017-05-29,32166,1494952362.42281,15.27,38585500,30763.59375,17.8432667242989,10099,16.7034571643966,0.00042,44343775851744.5,19877,7257710,5907
2017-05-30,32857,1578437491.38835,15.25,38785200,31261.71875,18.4613290547372,11151,17.9188995384,0.00042,41987874027160.6,20149,7428817,5990
2017-05-31,34299,1727051891.59163,15.23,38813800,31016.5625,20.5726996003049,11496,19.5437657212,0.00042,40399900206948.4,20585,7533307,5950
2017-06-01,32615,1624928734,15.23,39190200,32288.4375,21.5571856461633,11768,19.0448593666776,0.00042,41744310276802.3,20653,7478774,6165
2017-06-02,29223,1553472025.3832,15.22,39347200,30947.5,16.3426507430592,10093,18.5095224208223,0.00042,42752225199052,18756,6808852,5945
2017-06-03,28432,1603883328.79889,15.2,39358200,31554.84375,15.1292720107901,10159,20.672595639035,0.00042,42214409732013.4,19069,6774952,6048
2017-06-04,32374,1509013951.41876,15.2,40155000,31259.6875,31.863507361322,10077,17.2458219386961,0.000441,42189608094546.4,18749,7850851,5972
2017-06-05,28582,1608900327.45407,15.19,40264100,31602.03125,15.472009026058,10381,20.8142497691371,0.00042,41736486080073.3,18524,6937175,6070
2017-06-06,30170,1602509409.33962,15.18,40291300,31081.5625,17.0415250910812,10739,19.1255618363,0.00042,41623754742505.4,19455,7189863,5963
2017-06-07,30181,1616812010.42262,15.16,41284600,31950,16.638891912615,11219,19.275809525,0.00042,42053434517891.7,19941,7263572,6108
2017-06-08,37349,1619261280.34037,15.14,41369200,31167.34375,18.816678911403,20525,17.7053,0.00042,42471951062141,28794,7941434,5983
2017-06-09,33369,1621192523.72722,15.14,41864200,31489.84375,16.3341762796811,19288,17.655172579954,0.00042,43206691801193.3,28149,7533310,6024
2017-06-10,29987,1613523545.71974,15.13,41969800,31022.34375,16.0318626222328,11450,23.6234070795,0.00042,41465669087129.2,20749,7199122,5953
2017-06-11,36418,1803769809.17942,15.12,42596500,32371.25,34.0638336274513,12830,23.4756539937393,0.00042,41782223530217.3,23990,8717321,6203
2017-06-12,27086,1995818973.92819,15.11,42912000,30275.46875,13.8019412596697,13370,22.4293835538827,0.00042,42116987972810.7,22662,6762421,5807
2017-06-13,31615,1875712280.24976,15.08,43516500,30928.59375,16.9228396212571,13457,25.8224153147,0.00042,38351215668214.6,21976,7345933,5924
2017-06-14,25683,1922155596.89809,15.03,44133200,31504.0625,13.6155330542118,11370,21.821051500643,0.00042,37660025685164.4,20042,6720279,6037
2017-06-15,25695,1746794713.91285,15.02,44660400,31377.1875,13.343370907997,11135,20.0480397590576,0.00042,38034702969956.9,20285,6681027,6030
2017-06-16,24539,1698434012.84022,14.95,45924200,31372.34375,12.5803134813885,10314,18.9149117395905,0.00042,38159723129650.3,19203,6394722,6038
2017-06-17,27400,1704055653.6373,14.91,46058800,31946.09375,14.9431988642111,11827,19.9943996903407,0.00042,40817414080886.2,21136,6764546,6146
2017-06-18,29842,2135195218.10603,14.88,46330400,31758.125,14.8638328494827,13492,25.3525379727258,0.00042,46303417519978.7,22150,7021048,6120
2017-06-19,30216,2045040402.17647,14.87,46981900,31512.5,14.782322390133,13228,24.1876550166252,0.00042,47039336655988.2,21876,7045326,6039
2017-06-20,28980,2136258561.08118,14.86,48175900,32122.96875,13.9811918433527,12647,24.175706601477,0.00042,49825722408491,20790,6976494,6131
2017-06-21,27233,2013548409.17391,14.84,48972400,32151.25,13.4827773742451,12428,23.5125753453,0.00042,52981889397202.7,19756,6766752,6085
2017-06-22,25544,1927906240.32323,14.84,49456900,31520.3125,12.5887247455789,11518,21.5004363660258,0.00042,55039036763527.3,18326,6492688,6033
2017-06-23,24865,1932283602.92409,14.82,49610500,31995.625,12.3110511060201,11385,21.6102727248545,0.00042,57643426840821.5,17833,6468617,6122
2017-06-24,25505,1984700617.8425,14.81,50077000,30948.59375,12.1696233586314,12259,22.0335889334422,0.00042,58292523896667,18480,6399567,5914
2017-06-25,29510,1871842597.92344,14.78,50306000,32282.65625,15.0813576170677,13888,22.1858589460362,0.00042,58347577546087.9,21271,7055647,6171
2017-06-26,27861,2001967629.48468,14.76,51110000,31717.5,14.414246273683,13907,22.2092886807415,0.00042,64668593504247.7,21898,6831443,6086
2017-06-27,28377,1831062909.84326,14.71,52181800,31366.09375,14.12220913463,13919,20.0689017936,0.00042,63997505658886.5,21922,6922461,5958
2017-06-28,27720,1783054045.81985,14.69,52434000,31156.5625,12.8051862267765,13514,19.4978665595421,0.00042,61350987219818.9,21530,6805557,6007
2017-06-29,26755,1826455830.37621,14.67,55522700,31584.53125,12.2042600085641,12958,19.8867491599969,0.00042,58835527174932.8,20638,6820137,6047
2017-06-30,27736,1731661323.23467,14.66,55644800,31610.15625,13.4783682954868,13720,18.9270160658499,0.00042,60057696911439.7,21458,6782080,6072
2017-07-01,26450,1746485756.59742,14.65,56020100,31843.125,12.2631074629426,12566,18.9966676568642,0.00042,63533991004826.7,20175,6660930,6124
2017-07-02,27054,1652536611.08654,14.64,56397400,31096.09375,12.7998991815463,12882,18.0060006836815,0.00042,64743664987812.5,20714,6655248,5950
2017-07-03,27180,1669731066.91765,14.62,56959300,31393.28125,12.8101057343717,13398,18.1331540621764,0.00042,63608429971572.7,20739,6703340,6020
2017-07-04,29539,1663471603.96233,14.6,57485800,32106.40625,14.1412733074091,13673,18.0603805977993,0.00042,65190220042060.7,22364,7087791,6160
2017-07-05,26676,1683680272.93472,14.59,57671900,31413.125,12.7144574597546,12972,18.2093803149769,0.00042,66912832656826.9,20309,6681966,6027
2017-07-06,28244,1658332285.27973,14.57,57805600,31307.5,13.5222792861946,13803,17.9568076581,0.00042,67998838992692.4,21487,6839935,5997
2017-07-07,28202,1675975077.3994,14.56,58116600,31616.875,13.5117204562123,13367,18.1626468279261,0.00042,69205206213042.8,21477,6885902,6055
2017-07-08,27846,1563120244.32961,14.51,58464400,31459.53125,13.4476059167133,13982,16.9339886744825,0.00042,69764415035061.6,21338,6827188,6026
2017-07-09,26309,1584790656.03137,14.47,59522900,31484.0625,12.2460489052422,12640,17.1156548424905,0.00042,71693944262238,19812,6641528,6048
2017-07-10,28439,1516961281.90698,14.47,60387300,32461.5625,13.9161248331356,14029,16.4142558496,0.00042,81235274429815.1,21449,7012138,6204
2017-07-11,34329,1422952743.96196,14.45,61868400,31768.59375,17.1848905504481,16364,15.4874908912,0.00042,84156684706764.9,26544,7655103,6086
2017-07-12,47310,1373738716.02859,14.42,62603300,33060.15625,26.3130203714925,21508,16.5413745616628,0.00042,95862338646647.7,38607,9326645,6314
2017-07-13,42028,1874972827.67974,14.41,62645700,31333.90625,22.265517502725,19789,20.336491939761,0.00042,106121421959690,33516,8532418,6029
2017-07-14,33700,1722598437.91339,14.4,63005000,31773.90625,16.5438433246427,17333,18.5076998266189,0.00042,107252622660474,25238,7596634,6102
2017-07-15,32902,1647003070.33175,14.4,64563300,31202.1875,16.4477332095213,17000,17.734360585618,0.00042,106673004716408,25336,7434824,6007
2017-07-16,33583,1377011023.48237,14.33,64584600,31825.78125,17.1063251372223,17268,14.8608447200709,0.00042,111506749908844,25853,7535537,6106
2017-07-17,36337,1347608169.29032,14.3,64632100,31549.53125,19.0146133205036,19424,14.5373009798092,0.00042,113973917097971,27997,7973007,6079
2017-07-18,32690,1452361899.42988,14.29,65005200,31585,16.4895193340781,17524,15.7020588645803,0.00042,114960096620018,25083,7455887,6034
2017-07-19,30230,1539287890.63385,14.29,65380500,30193.4375,14.5829562067268,16829,16.6170358424976,0.00042,102318120172733,23310,6947844,5778
2017-07-20,31223,1401935329.35554,14.23,65494300,31299.375,15.3658008985987,17135,15.1539383112243,0.00042,91789500614910.2,23960,7213238,6007
2017-07-21,29200,1511994406.41884,14.19,66337400,31564.84375,14.8118685508642,15122,16.3499148296248,0.00042,93317800027108.4,22158,7098505,6074
2017-07-22,26470,1511569470.3089,14.16,68677504,31436.875,12.9181804289524,13831,16.2431510723576,0.00042,95251712705735.8,20215,6708895,6044
2017-07-23,32411,1549893315.90875,14.16,69938096,31319.84375,33.3808617164877,14975,16.6336675244166,0.00042,93957687350156.8,20638,8069162,6006
2017-07-24,32797,1486724712.66499,14.14,70103296,31129.6875,22.0569195803152,17939,16.0461471629741,0.00042,92625132839706.4,20981,7353540,5977
2017-07-25,30237,1492531581.02212,14.14,70150096,31958.28125,17.0969449376569,14910,16.0592791920978,0.00042,95019895721843.2,21821,7168630,6116
2017-07-26,29473,1395438358.92214,14.09,73476000,31658.90625,16.7118614745671,14558,14.9586727445255,0.00042,96343399596464.5,21171,7066567,6060
2017-07-27,28923,1391261330.57981,14.08,74065191,31364.21875,16.1085095664011,14509,14.8835302134636,0.00042,95480108415657.4,20850,6931031,6009
2017-07-28,29739,1377362806.1017,14.08,74184496,31834.53125,16.9542702242916,14405,14.7539670792394,0.00042,96361017206017.8,20945,7122478,6073
2017-07-29,30675,1331478592.23333,14.07,74579104,31396.875,23.4908334641034,14475,14.2365012744915,0.00042,99021555270465.4,20989,7637527,6037
2017-07-30,28705,1347514169.16799,14.05,74645504,31604.6875,15.979475167334,13997,14.4185540979,0.00042,97721827499210.2,20092,7153280,6041
2017-07-31,31409,1296697458.64286,14.02,74707904,31915.15625,17.8461068205731,15962,13.8809461145582,0.00042,100606855539314,22364,7311273,6118
2017-08-01,28905,1319782029.98765,13.99,75268896,31225,16.8614749183699,14549,14.1233726157802,0.00042,103597150838247,20103,6970881,5988
2017-08-02,31253,1374346486.43196,13.98,76647400,31987.1875,17.3264998783144,15105,14.72092669,0.00042,104135939215741,22535,7355736,6115
2017-08-03,39430,1390493539.581,13.96,77444858,31703.59375,42.5389845833024,16433,14.8328646399104,0.000441,104567742743337,25197,9207425,6052
2017-08-04,32960,1447881499.42354,13.92,77467600,31409.6875,18.7870402291666,16186,15.4516713224411,0.00042,106819922571128,23078,7521293,6020
2017-08-05,39393,1416562102.9774,13.89,77701104,31211.25,29.0865934520569,20929,15.2607689521189,0.000441,103254976709347,23399,8210915,5962
2017-08-06,35315,1504837712.09121,13.89,79211104,31236.5625,22.5623945694442,17014,16.0628612424,0.00042,100249152871302,22764,7749951,5985
2017-08-07,36486,1446286559.91966,13.88,79837000,31372.1875,23.2973311370943,17093,15.513581557704,0.00042,95611259208105.5,24950,7911488,6004
2017-08-08,34177,1443065071.45466,13.86,80328000,31145.15625,20.9083550938681,16254,15.4332565858044,0.00042,93875053883841.3,23087,7604283,5970
2017-08-09,32990,1498006699.74967,13.78,81127104,31720.625,17.8553237827124,15256,16.00942628175,0.00042,89092709938572.8,22363,7532941,6075
2017-08-10,36034,1453947373.08756,13.69,81530800,31247.34375,19.0108561645749,16651,15.5586906013,0.00042,91722861183481.7,24395,7856889,6009
2017-08-11,33348,1432010881.79301,13.69,81856704,31477.65625,18.1320627844806,15106,15.3131765976139,0.00042,89720051154404.6,22415,7588717,6006
2017-08-12,34702,1433695138.41999,13.69,82888200,31170.625,18.8229636172014,16016,15.3320187497626,0.00042,87570042064968.7,23143,7693957,5987
2017-08-13,34646,1396362425.04476,13.68,84228496,31148.125,19.0323032337679,14862,14.9496146888,0.00042,84990524040461.6,23019,7691015,5959
